year,constructor,value,name
1971,95,0,Porsche
1971,96,0,Derrington
1971,97,0,Gilby
1971,98,0,Stebro
1971,99,0,Emeryson
1971,100,0,ENB
1971,101,0,JBW
1971,102,0,Ferguson
1971,103,0,MBM
1971,104,0,Behra-Porsche
1971,105,0,Maserati
1971,106,0,Scarab
1971,107,0,Watson
1971,108,0,Epperly
1971,109,0,Phillips
1971,110,0,Lesovsky
1971,111,0,Trevis
1971,112,0,Meskowski
1971,113,0,Kurtis Kraft
1971,114,0,Kuzma
1971,115,0,Christensen
1971,116,0,Ewing
1971,117,0,Aston Martin
1971,119,0,Moore
1971,120,0,Dunn
1971,121,0,Elder
1971,122,0,Sutton
1971,123,0,Fry
1971,124,0,Tec-Mec
1971,125,0,Connaught
1971,126,0,Alta
1971,127,0,OSCA
1971,128,0,Gordini
1971,129,0,Stevens
1971,130,0,Bugatti
1971,131,0,Mercedes
1971,132,0,Lancia
1971,133,0,HWM
1971,134,0,Schroeder
1971,135,0,Pawl
1971,136,0,Pankratz
1971,137,0,Arzani-Volpini
1971,138,0,Nichels
1971,139,0,Bromme
1971,140,0,Klenk
1971,141,0,Simca
1971,142,0,Turner
1971,143,0,Del Roy
1971,144,0,Veritas
1971,145,0,BMW
1971,146,0,EMW
1971,147,0,AFM
1971,148,0,Frazer Nash
1971,149,0,Sherman
1971,150,0,Deidt
1971,151,0,ERA
1971,152,0,Aston Butterworth
1971,153,0,Cisitalia
1971,154,0,Talbot-Lago
1971,155,0,Hall
1971,156,0,Marchese
1971,157,0,Langley
1971,158,0,Rae
1971,159,0,Olson
1971,160,0,Wetteroth
1971,161,0,Adams
1971,162,0,Snowberger
1971,163,0,Milano
1971,164,0,HRT
1971,165,0,
1971,166,0,Virgin
1971,168,0,Cooper-OSCA
1971,169,0,Cooper-Borgward
1971,171,0,Cooper-Castellotti
1971,173,0,Lotus-Maserati
1971,174,0,De Tomaso-Osca
1971,175,0,De Tomaso-Alfa Romeo
1971,176,0,Lotus-BRM
1971,177,0,Lotus-Borgward
1971,178,0,Cooper-Alfa Romeo
1971,179,0,De Tomaso-Ferrari
1971,181,0,Brabham-BRM
1971,182,0,Brabham-Ford
1971,183,0,Brabham-Climax
1971,184,0,LDS-Climax
1971,185,0,LDS-Alfa Romeo
1971,186,0,Cooper-Ford
1971,187,0,McLaren-Ford
1971,188,0,McLaren-Serenissima
1971,189,0,Eagle-Climax
1971,190,0,Eagle-Weslake
1971,192,0,Cooper-Ferrari
1971,193,0,Cooper-ATS
1971,194,0,McLaren-BRM
1971,195,0,Cooper-BRM
1971,196,0,Matra-Ford
1972,172,23,Lotus-Climax
1972,170,20,Cooper-Climax
1972,6,19,Ferrari
1972,32,16,Team Lotus
1972,191,16,Brabham-Repco
1972,66,14,BRM
1972,180,12,Lotus-Ford
1972,25,9,Tyrrell
1972,87,4,Cooper
1972,1,3,McLaren
1972,37,3,March
1972,118,3,Vanwall
1972,34,2,Brabham
1972,167,1,Cooper-Maserati
1972,2,0,BMW Sauber
1972,3,0,Williams
1972,4,0,Renault
1972,5,0,Toro Rosso
1972,7,0,Toyota
1972,8,0,Super Aguri
1972,9,0,Red Bull
1972,10,0,Force India
1972,11,0,Honda
1972,12,0,Spyker
1972,13,0,MF1
1972,14,0,Spyker MF1
1972,15,0,Sauber
1972,16,0,BAR
1972,17,0,Jordan
1972,18,0,Minardi
1972,19,0,Jaguar
1972,20,0,Prost
1972,21,0,Arrows
1972,22,0,Benetton
1972,23,0,Brawn
1972,24,0,Stewart
1972,26,0,Lola
1972,27,0,Ligier
1972,28,0,Forti
1972,29,0,Footwork
1972,30,0,Pacific
1972,31,0,Simtek
1972,33,0,Larrousse
1972,35,0,Dallara
1972,36,0,Fondmetal
1972,38,0,Andrea Moda
1972,39,0,AGS
1972,40,0,Lambo
1972,41,0,Leyton House
1972,42,0,Coloni
1972,43,0,
1972,44,0,Euro Brun
1972,45,0,Osella
1972,46,0,Onyx
1972,47,0,Life
1972,48,0,Rial
1972,49,0,Zakspeed
1972,50,0,RAM
1972,51,0,Alfa Romeo
1972,52,0,Spirit
1972,53,0,Toleman
1972,54,0,ATS
1972,55,0,Theodore
1972,56,0,Fittipaldi
1972,57,0,Ensign
1972,58,0,Shadow
1972,59,0,Wolf
1972,60,0,Merzario
1972,61,0,Kauhsen
1972,62,0,Rebaque
1972,63,0,Surtees
1972,64,0,Hesketh
1972,65,0,Martini
1972,67,0,Penske
1972,68,0,LEC
1972,69,0,McGuire
1972,70,0,Boro
1972,71,0,Apollon
1972,72,0,Kojima
1972,73,0,Parnelli
1972,74,0,Maki
1972,75,0,Embassy Hill
1972,76,0,Lyncar
1972,77,0,Trojan
1972,78,0,Amon
1972,79,0,Token
1972,80,0,Iso Marlboro
1972,81,0,Tecno
1972,82,0,Matra
1972,83,0,Politoys
1972,84,0,Connew
1972,85,0,Bellasi
1972,86,0,De Tomaso
1972,88,0,Eagle
1972,89,0,LDS
1972,90,0,Protos
1972,91,0,Shannon
1972,92,0,Scirocco
1972,93,0,RE
1972,94,0,BRP
1972,95,0,Porsche
1972,96,0,Derrington
1972,97,0,Gilby
1972,98,0,Stebro
1972,99,0,Emeryson
1972,100,0,ENB
1972,101,0,JBW
1972,102,0,Ferguson
1972,103,0,MBM
1972,104,0,Behra-Porsche
1972,105,0,Maserati
1972,106,0,Scarab
1972,107,0,Watson
1972,108,0,Epperly
1972,109,0,Phillips
1972,110,0,Lesovsky
1972,111,0,Trevis
1972,112,0,Meskowski
1972,113,0,Kurtis Kraft
1972,114,0,Kuzma
1972,115,0,Christensen
1972,116,0,Ewing
1972,117,0,Aston Martin
1972,119,0,Moore
1972,120,0,Dunn
1972,121,0,Elder
1972,122,0,Sutton
1972,123,0,Fry
1972,124,0,Tec-Mec
1972,125,0,Connaught
1972,126,0,Alta
1972,127,0,OSCA
1972,128,0,Gordini
1972,129,0,Stevens
1972,130,0,Bugatti
1972,131,0,Mercedes
1972,132,0,Lancia
1972,133,0,HWM
1972,134,0,Schroeder
1972,135,0,Pawl
1972,136,0,Pankratz
1972,137,0,Arzani-Volpini
1972,138,0,Nichels
1972,139,0,Bromme
1972,140,0,Klenk
1972,141,0,Simca
1972,142,0,Turner
1972,143,0,Del Roy
1972,144,0,Veritas
1972,145,0,BMW
1972,146,0,EMW
1972,147,0,AFM
1972,148,0,Frazer Nash
1972,149,0,Sherman
1972,150,0,Deidt
1972,151,0,ERA
1972,152,0,Aston Butterworth
1972,153,0,Cisitalia
1972,154,0,Talbot-Lago
1972,155,0,Hall
1972,156,0,Marchese
1972,157,0,Langley
1972,158,0,Rae
1972,159,0,Olson
1972,160,0,Wetteroth
1972,161,0,Adams
1972,162,0,Snowberger
1972,163,0,Milano
1972,164,0,HRT
1972,165,0,
1972,166,0,Virgin
1972,168,0,Cooper-OSCA
1972,169,0,Cooper-Borgward
1972,171,0,Cooper-Castellotti
1972,173,0,Lotus-Maserati
1972,174,0,De Tomaso-Osca
1972,175,0,De Tomaso-Alfa Romeo
1972,176,0,Lotus-BRM
1972,177,0,Lotus-Borgward
1972,178,0,Cooper-Alfa Romeo
1972,179,0,De Tomaso-Ferrari
1972,181,0,Brabham-BRM
1972,182,0,Brabham-Ford
1972,183,0,Brabham-Climax
1972,184,0,LDS-Climax
1972,185,0,LDS-Alfa Romeo
1972,186,0,Cooper-Ford
1972,187,0,McLaren-Ford
1972,188,0,McLaren-Serenissima
1972,189,0,Eagle-Climax
1972,190,0,Eagle-Weslake
1972,192,0,Cooper-Ferrari
1972,193,0,Cooper-ATS
1972,194,0,McLaren-BRM
1972,195,0,Cooper-BRM
1972,196,0,Matra-Ford
1973,32,24,Team Lotus
1973,172,23,Lotus-Climax
1973,170,20,Cooper-Climax
1973,6,19,Ferrari
1973,25,16,Tyrrell
1973,191,16,Brabham-Repco
1973,66,14,BRM
1973,180,12,Lotus-Ford
1973,87,4,Cooper
1973,1,3,McLaren
1973,37,3,March
1973,118,3,Vanwall
1973,34,2,Brabham
1973,167,1,Cooper-Maserati
1973,2,0,BMW Sauber
1973,3,0,Williams
1973,4,0,Renault
1973,5,0,Toro Rosso
1973,7,0,Toyota
1973,8,0,Super Aguri
1973,9,0,Red Bull
1973,10,0,Force India
1973,11,0,Honda
1973,12,0,Spyker
1973,13,0,MF1
1973,14,0,Spyker MF1
1973,15,0,Sauber
1973,16,0,BAR
1973,17,0,Jordan
1973,18,0,Minardi
1973,19,0,Jaguar
1973,20,0,Prost
1973,21,0,Arrows
1973,22,0,Benetton
1973,23,0,Brawn
1973,24,0,Stewart
1973,26,0,Lola
1973,27,0,Ligier
1973,28,0,Forti
1973,29,0,Footwork
1973,30,0,Pacific
1973,31,0,Simtek
1973,33,0,Larrousse
1973,35,0,Dallara
1973,36,0,Fondmetal
1973,38,0,Andrea Moda
1973,39,0,AGS
1973,40,0,Lambo
1973,41,0,Leyton House
1973,42,0,Coloni
1973,43,0,
1973,44,0,Euro Brun
1973,45,0,Osella
1973,46,0,Onyx
1973,47,0,Life
1973,48,0,Rial
1973,49,0,Zakspeed
1973,50,0,RAM
1973,51,0,Alfa Romeo
1973,52,0,Spirit
1973,53,0,Toleman
1973,54,0,ATS
1973,55,0,Theodore
1973,56,0,Fittipaldi
1973,57,0,Ensign
1973,58,0,Shadow
1973,59,0,Wolf
1973,60,0,Merzario
1973,61,0,Kauhsen
1973,62,0,Rebaque
1973,63,0,Surtees
1973,64,0,Hesketh
1973,65,0,Martini
1973,67,0,Penske
1973,68,0,LEC
1973,69,0,McGuire
1973,70,0,Boro
1973,71,0,Apollon
1973,72,0,Kojima
1973,73,0,Parnelli
1973,74,0,Maki
1973,75,0,Embassy Hill
1973,76,0,Lyncar
1973,77,0,Trojan
1973,78,0,Amon
1973,79,0,Token
1973,80,0,Iso Marlboro
1973,81,0,Tecno
1973,82,0,Matra
1973,83,0,Politoys
1973,84,0,Connew
1973,85,0,Bellasi
1973,86,0,De Tomaso
1973,88,0,Eagle
1973,89,0,LDS
1973,90,0,Protos
1973,91,0,Shannon
1973,92,0,Scirocco
1973,93,0,RE
1973,94,0,BRP
1973,95,0,Porsche
1973,96,0,Derrington
1973,97,0,Gilby
1973,98,0,Stebro
1973,99,0,Emeryson
1973,100,0,ENB
1973,101,0,JBW
1973,102,0,Ferguson
1973,103,0,MBM
1973,104,0,Behra-Porsche
1973,105,0,Maserati
1973,106,0,Scarab
1973,107,0,Watson
1973,108,0,Epperly
1973,109,0,Phillips
1973,110,0,Lesovsky
1973,111,0,Trevis
1973,112,0,Meskowski
1973,113,0,Kurtis Kraft
1973,114,0,Kuzma
1973,115,0,Christensen
1973,116,0,Ewing
1973,117,0,Aston Martin
1973,119,0,Moore
1973,120,0,Dunn
1973,121,0,Elder
1973,122,0,Sutton
1973,123,0,Fry
1973,124,0,Tec-Mec
1973,125,0,Connaught
1973,126,0,Alta
1973,127,0,OSCA
1973,128,0,Gordini
1973,129,0,Stevens
1973,130,0,Bugatti
1973,131,0,Mercedes
1973,132,0,Lancia
1973,133,0,HWM
1973,134,0,Schroeder
1973,135,0,Pawl
1973,136,0,Pankratz
1973,137,0,Arzani-Volpini
1973,138,0,Nichels
1973,139,0,Bromme
1973,140,0,Klenk
1973,141,0,Simca
1973,142,0,Turner
1973,143,0,Del Roy
1973,144,0,Veritas
1973,145,0,BMW
1973,146,0,EMW
1973,147,0,AFM
1973,148,0,Frazer Nash
1973,149,0,Sherman
1973,150,0,Deidt
1973,151,0,ERA
1973,152,0,Aston Butterworth
1973,153,0,Cisitalia
1973,154,0,Talbot-Lago
1973,155,0,Hall
1973,156,0,Marchese
1973,157,0,Langley
1973,158,0,Rae
1973,159,0,Olson
1973,160,0,Wetteroth
1973,161,0,Adams
1973,162,0,Snowberger
1973,163,0,Milano
1973,164,0,HRT
1973,165,0,
1973,166,0,Virgin
1973,168,0,Cooper-OSCA
1973,169,0,Cooper-Borgward
1973,171,0,Cooper-Castellotti
1973,173,0,Lotus-Maserati
1973,174,0,De Tomaso-Osca
1973,175,0,De Tomaso-Alfa Romeo
1973,176,0,Lotus-BRM
1973,177,0,Lotus-Borgward
1973,178,0,Cooper-Alfa Romeo
1973,179,0,De Tomaso-Ferrari
1973,181,0,Brabham-BRM
1973,182,0,Brabham-Ford
1973,183,0,Brabham-Climax
1973,184,0,LDS-Climax
1973,185,0,LDS-Alfa Romeo
1973,186,0,Cooper-Ford
1973,187,0,McLaren-Ford
1973,188,0,McLaren-Serenissima
1973,189,0,Eagle-Climax
1973,190,0,Eagle-Weslake
1973,192,0,Cooper-Ferrari
1973,193,0,Cooper-ATS
1973,194,0,McLaren-BRM
1973,195,0,Cooper-BRM
1973,196,0,Matra-Ford
1974,32,24,Team Lotus
1974,172,23,Lotus-Climax
1974,6,22,Ferrari
1974,170,20,Cooper-Climax
1974,25,16,Tyrrell
1974,191,16,Brabham-Repco
1974,1,15,McLaren
1974,66,14,BRM
1974,180,12,Lotus-Ford
1974,87,4,Cooper
1974,37,3,March
1974,118,3,Vanwall
1974,34,2,Brabham
1974,167,1,Cooper-Maserati
1974,2,0,BMW Sauber
1974,3,0,Williams
1974,4,0,Renault
1974,5,0,Toro Rosso
1974,7,0,Toyota
1974,8,0,Super Aguri
1974,9,0,Red Bull
1974,10,0,Force India
1974,11,0,Honda
1974,12,0,Spyker
1974,13,0,MF1
1974,14,0,Spyker MF1
1974,15,0,Sauber
1974,16,0,BAR
1974,17,0,Jordan
1974,18,0,Minardi
1974,19,0,Jaguar
1974,20,0,Prost
1974,21,0,Arrows
1974,22,0,Benetton
1974,23,0,Brawn
1974,24,0,Stewart
1974,26,0,Lola
1974,27,0,Ligier
1974,28,0,Forti
1974,29,0,Footwork
1974,30,0,Pacific
1974,31,0,Simtek
1974,33,0,Larrousse
1974,35,0,Dallara
1974,36,0,Fondmetal
1974,38,0,Andrea Moda
1974,39,0,AGS
1974,40,0,Lambo
1974,41,0,Leyton House
1974,42,0,Coloni
1974,43,0,
1974,44,0,Euro Brun
1974,45,0,Osella
1974,46,0,Onyx
1974,47,0,Life
1974,48,0,Rial
1974,49,0,Zakspeed
1974,50,0,RAM
1974,51,0,Alfa Romeo
1974,52,0,Spirit
1974,53,0,Toleman
1974,54,0,ATS
1974,55,0,Theodore
1974,56,0,Fittipaldi
1974,57,0,Ensign
1974,58,0,Shadow
1974,59,0,Wolf
1974,60,0,Merzario
1974,61,0,Kauhsen
1974,62,0,Rebaque
1974,63,0,Surtees
1974,64,0,Hesketh
1974,65,0,Martini
1974,67,0,Penske
1974,68,0,LEC
1974,69,0,McGuire
1974,70,0,Boro
1974,71,0,Apollon
1974,72,0,Kojima
1974,73,0,Parnelli
1974,74,0,Maki
1974,75,0,Embassy Hill
1974,76,0,Lyncar
1974,77,0,Trojan
1974,78,0,Amon
1974,79,0,Token
1974,80,0,Iso Marlboro
1974,81,0,Tecno
1974,82,0,Matra
1974,83,0,Politoys
1974,84,0,Connew
1974,85,0,Bellasi
1974,86,0,De Tomaso
1974,88,0,Eagle
1974,89,0,LDS
1974,90,0,Protos
1974,91,0,Shannon
1974,92,0,Scirocco
1974,93,0,RE
1974,94,0,BRP
1974,95,0,Porsche
1974,96,0,Derrington
1974,97,0,Gilby
1974,98,0,Stebro
1974,99,0,Emeryson
1974,100,0,ENB
1974,101,0,JBW
1974,102,0,Ferguson
1974,103,0,MBM
1974,104,0,Behra-Porsche
1974,105,0,Maserati
1974,106,0,Scarab
1974,107,0,Watson
1974,108,0,Epperly
1974,109,0,Phillips
1974,110,0,Lesovsky
1974,111,0,Trevis
1974,112,0,Meskowski
1974,113,0,Kurtis Kraft
1974,114,0,Kuzma
1974,115,0,Christensen
1974,116,0,Ewing
1974,117,0,Aston Martin
1974,119,0,Moore
1974,120,0,Dunn
1974,121,0,Elder
1974,122,0,Sutton
1974,123,0,Fry
1974,124,0,Tec-Mec
1974,125,0,Connaught
1974,126,0,Alta
1974,127,0,OSCA
1974,128,0,Gordini
1974,129,0,Stevens
1974,130,0,Bugatti
1974,131,0,Mercedes
1974,132,0,Lancia
1974,133,0,HWM
1974,134,0,Schroeder
1974,135,0,Pawl
1974,136,0,Pankratz
1974,137,0,Arzani-Volpini
1974,138,0,Nichels
1974,139,0,Bromme
1974,140,0,Klenk
1974,141,0,Simca
1974,142,0,Turner
1974,143,0,Del Roy
1974,144,0,Veritas
1974,145,0,BMW
1974,146,0,EMW
1974,147,0,AFM
1974,148,0,Frazer Nash
1974,149,0,Sherman
1974,150,0,Deidt
1974,151,0,ERA
1974,152,0,Aston Butterworth
1974,153,0,Cisitalia
1974,154,0,Talbot-Lago
1974,155,0,Hall
1974,156,0,Marchese
1974,157,0,Langley
1974,158,0,Rae
1974,159,0,Olson
1974,160,0,Wetteroth
1974,161,0,Adams
1974,162,0,Snowberger
1974,163,0,Milano
1974,164,0,HRT
1974,165,0,
1974,166,0,Virgin
1974,168,0,Cooper-OSCA
1974,169,0,Cooper-Borgward
1974,171,0,Cooper-Castellotti
1974,173,0,Lotus-Maserati
1974,174,0,De Tomaso-Osca
1974,175,0,De Tomaso-Alfa Romeo
1974,176,0,Lotus-BRM
1974,177,0,Lotus-Borgward
1974,178,0,Cooper-Alfa Romeo
1974,179,0,De Tomaso-Ferrari
1974,181,0,Brabham-BRM
1974,182,0,Brabham-Ford
1974,183,0,Brabham-Climax
1974,184,0,LDS-Climax
1974,185,0,LDS-Alfa Romeo
1974,186,0,Cooper-Ford
1974,187,0,McLaren-Ford
1974,188,0,McLaren-Serenissima
1974,189,0,Eagle-Climax
1974,190,0,Eagle-Weslake
1974,192,0,Cooper-Ferrari
1974,193,0,Cooper-ATS
1974,194,0,McLaren-BRM
1974,195,0,Cooper-BRM
1974,196,0,Matra-Ford
1975,6,30,Ferrari
1975,32,24,Team Lotus
1975,172,23,Lotus-Climax
1975,170,20,Cooper-Climax
1975,1,18,McLaren
1975,25,16,Tyrrell
1975,191,16,Brabham-Repco
1975,66,14,BRM
1975,180,12,Lotus-Ford
1975,34,5,Brabham
1975,87,4,Cooper
1975,37,3,March
1975,118,3,Vanwall
1975,167,1,Cooper-Maserati
1975,2,0,BMW Sauber
1975,3,0,Williams
1975,4,0,Renault
1975,5,0,Toro Rosso
1975,7,0,Toyota
1975,8,0,Super Aguri
1975,9,0,Red Bull
1975,10,0,Force India
1975,11,0,Honda
1975,12,0,Spyker
1975,13,0,MF1
1975,14,0,Spyker MF1
1975,15,0,Sauber
1975,16,0,BAR
1975,17,0,Jordan
1975,18,0,Minardi
1975,19,0,Jaguar
1975,20,0,Prost
1975,21,0,Arrows
1975,22,0,Benetton
1975,23,0,Brawn
1975,24,0,Stewart
1975,26,0,Lola
1975,27,0,Ligier
1975,28,0,Forti
1975,29,0,Footwork
1975,30,0,Pacific
1975,31,0,Simtek
1975,33,0,Larrousse
1975,35,0,Dallara
1975,36,0,Fondmetal
1975,38,0,Andrea Moda
1975,39,0,AGS
1975,40,0,Lambo
1975,41,0,Leyton House
1975,42,0,Coloni
1975,43,0,
1975,44,0,Euro Brun
1975,45,0,Osella
1975,46,0,Onyx
1975,47,0,Life
1975,48,0,Rial
1975,49,0,Zakspeed
1975,50,0,RAM
1975,51,0,Alfa Romeo
1975,52,0,Spirit
1975,53,0,Toleman
1975,54,0,ATS
1975,55,0,Theodore
1975,56,0,Fittipaldi
1975,57,0,Ensign
1975,58,0,Shadow
1975,59,0,Wolf
1975,60,0,Merzario
1975,61,0,Kauhsen
1975,62,0,Rebaque
1975,63,0,Surtees
1975,64,0,Hesketh
1975,65,0,Martini
1975,67,0,Penske
1975,68,0,LEC
1975,69,0,McGuire
1975,70,0,Boro
1975,71,0,Apollon
1975,72,0,Kojima
1975,73,0,Parnelli
1975,74,0,Maki
1975,75,0,Embassy Hill
1975,76,0,Lyncar
1975,77,0,Trojan
1975,78,0,Amon
1975,79,0,Token
1975,80,0,Iso Marlboro
1975,81,0,Tecno
1975,82,0,Matra
1975,83,0,Politoys
1975,84,0,Connew
1975,85,0,Bellasi
1975,86,0,De Tomaso
1975,88,0,Eagle
1975,89,0,LDS
1975,90,0,Protos
1975,91,0,Shannon
1975,92,0,Scirocco
1975,93,0,RE
1975,94,0,BRP
1975,95,0,Porsche
1975,96,0,Derrington
1975,97,0,Gilby
1975,98,0,Stebro
1975,99,0,Emeryson
1975,100,0,ENB
1975,101,0,JBW
1975,102,0,Ferguson
1975,103,0,MBM
1975,104,0,Behra-Porsche
1975,105,0,Maserati
1975,106,0,Scarab
1975,107,0,Watson
1975,108,0,Epperly
1975,109,0,Phillips
1975,110,0,Lesovsky
1975,111,0,Trevis
1975,112,0,Meskowski
1975,113,0,Kurtis Kraft
1975,114,0,Kuzma
1975,115,0,Christensen
1975,116,0,Ewing
1975,117,0,Aston Martin
1975,119,0,Moore
1975,120,0,Dunn
1975,121,0,Elder
1975,122,0,Sutton
1975,123,0,Fry
1975,124,0,Tec-Mec
1975,125,0,Connaught
1975,126,0,Alta
1975,127,0,OSCA
1975,128,0,Gordini
1975,129,0,Stevens
1975,130,0,Bugatti
1975,131,0,Mercedes
1975,132,0,Lancia
1975,133,0,HWM
1975,134,0,Schroeder
1975,135,0,Pawl
1975,136,0,Pankratz
1975,137,0,Arzani-Volpini
1975,138,0,Nichels
1975,139,0,Bromme
1975,140,0,Klenk
1975,141,0,Simca
1975,142,0,Turner
1975,143,0,Del Roy
1975,144,0,Veritas
1975,145,0,BMW
1975,146,0,EMW
1975,147,0,AFM
1975,148,0,Frazer Nash
1975,149,0,Sherman
1975,150,0,Deidt
1975,151,0,ERA
1975,152,0,Aston Butterworth
1975,153,0,Cisitalia
1975,154,0,Talbot-Lago
1975,155,0,Hall
1975,156,0,Marchese
1975,157,0,Langley
1975,158,0,Rae
1975,159,0,Olson
1975,160,0,Wetteroth
1975,161,0,Adams
1975,162,0,Snowberger
1975,163,0,Milano
1975,164,0,HRT
1975,165,0,
1975,166,0,Virgin
1975,168,0,Cooper-OSCA
1975,169,0,Cooper-Borgward
1975,171,0,Cooper-Castellotti
1975,173,0,Lotus-Maserati
1975,174,0,De Tomaso-Osca
1975,175,0,De Tomaso-Alfa Romeo
1975,176,0,Lotus-BRM
1975,177,0,Lotus-Borgward
1975,178,0,Cooper-Alfa Romeo
1975,179,0,De Tomaso-Ferrari
1975,181,0,Brabham-BRM
1975,182,0,Brabham-Ford
1975,183,0,Brabham-Climax
1975,184,0,LDS-Climax
1975,185,0,LDS-Alfa Romeo
1975,186,0,Cooper-Ford
1975,187,0,McLaren-Ford
1975,188,0,McLaren-Serenissima
1975,189,0,Eagle-Climax
1975,190,0,Eagle-Weslake
1975,192,0,Cooper-Ferrari
1975,193,0,Cooper-ATS
1975,194,0,McLaren-BRM
1975,195,0,Cooper-BRM
1975,196,0,Matra-Ford
1976,6,46,Ferrari
1976,32,24,Team Lotus
1976,172,23,Lotus-Climax
1976,170,20,Cooper-Climax
1976,1,18,McLaren
1976,25,16,Tyrrell
1976,191,16,Brabham-Repco
1976,66,14,BRM
1976,180,12,Lotus-Ford
1976,34,5,Brabham
1976,87,4,Cooper
1976,37,3,March
1976,118,3,Vanwall
1976,167,1,Cooper-Maserati
1976,2,0,BMW Sauber
1976,3,0,Williams
1976,4,0,Renault
1976,5,0,Toro Rosso
1976,7,0,Toyota
1976,8,0,Super Aguri
1976,9,0,Red Bull
1976,10,0,Force India
1976,11,0,Honda
1976,12,0,Spyker
1976,13,0,MF1
1976,14,0,Spyker MF1
1976,15,0,Sauber
1976,16,0,BAR
1976,17,0,Jordan
1976,18,0,Minardi
1976,19,0,Jaguar
1976,20,0,Prost
1976,21,0,Arrows
1976,22,0,Benetton
1976,23,0,Brawn
1976,24,0,Stewart
1976,26,0,Lola
1976,27,0,Ligier
1976,28,0,Forti
1976,29,0,Footwork
1976,30,0,Pacific
1976,31,0,Simtek
1976,33,0,Larrousse
1976,35,0,Dallara
1976,36,0,Fondmetal
1976,38,0,Andrea Moda
1976,39,0,AGS
1976,40,0,Lambo
1976,41,0,Leyton House
1976,42,0,Coloni
1976,43,0,
1976,44,0,Euro Brun
1976,45,0,Osella
1976,46,0,Onyx
1976,47,0,Life
1976,48,0,Rial
1976,49,0,Zakspeed
1976,50,0,RAM
1976,51,0,Alfa Romeo
1976,52,0,Spirit
1976,53,0,Toleman
1976,54,0,ATS
1976,55,0,Theodore
1976,56,0,Fittipaldi
1976,57,0,Ensign
1976,58,0,Shadow
1976,59,0,Wolf
1976,60,0,Merzario
1976,61,0,Kauhsen
1976,62,0,Rebaque
1976,63,0,Surtees
1976,64,0,Hesketh
1976,65,0,Martini
1976,67,0,Penske
1976,68,0,LEC
1976,69,0,McGuire
1976,70,0,Boro
1976,71,0,Apollon
1976,72,0,Kojima
1976,73,0,Parnelli
1976,74,0,Maki
1976,75,0,Embassy Hill
1976,76,0,Lyncar
1976,77,0,Trojan
1976,78,0,Amon
1976,79,0,Token
1976,80,0,Iso Marlboro
1976,81,0,Tecno
1976,82,0,Matra
1976,83,0,Politoys
1976,84,0,Connew
1976,85,0,Bellasi
1976,86,0,De Tomaso
1976,88,0,Eagle
1976,89,0,LDS
1976,90,0,Protos
1976,91,0,Shannon
1976,92,0,Scirocco
1976,93,0,RE
1976,94,0,BRP
1976,95,0,Porsche
1976,96,0,Derrington
1976,97,0,Gilby
1976,98,0,Stebro
1976,99,0,Emeryson
1976,100,0,ENB
1976,101,0,JBW
1976,102,0,Ferguson
1976,103,0,MBM
1976,104,0,Behra-Porsche
1976,105,0,Maserati
1976,106,0,Scarab
1976,107,0,Watson
1976,108,0,Epperly
1976,109,0,Phillips
1976,110,0,Lesovsky
1976,111,0,Trevis
1976,112,0,Meskowski
1976,113,0,Kurtis Kraft
1976,114,0,Kuzma
1976,115,0,Christensen
1976,116,0,Ewing
1976,117,0,Aston Martin
1976,119,0,Moore
1976,120,0,Dunn
1976,121,0,Elder
1976,122,0,Sutton
1976,123,0,Fry
1976,124,0,Tec-Mec
1976,125,0,Connaught
1976,126,0,Alta
1976,127,0,OSCA
1976,128,0,Gordini
1976,129,0,Stevens
1976,130,0,Bugatti
1976,131,0,Mercedes
1976,132,0,Lancia
1976,133,0,HWM
1976,134,0,Schroeder
1976,135,0,Pawl
1976,136,0,Pankratz
1976,137,0,Arzani-Volpini
1976,138,0,Nichels
1976,139,0,Bromme
1976,140,0,Klenk
1976,141,0,Simca
1976,142,0,Turner
1976,143,0,Del Roy
1976,144,0,Veritas
1976,145,0,BMW
1976,146,0,EMW
1976,147,0,AFM
1976,148,0,Frazer Nash
1976,149,0,Sherman
1976,150,0,Deidt
1976,151,0,ERA
1976,152,0,Aston Butterworth
1976,153,0,Cisitalia
1976,154,0,Talbot-Lago
1976,155,0,Hall
1976,156,0,Marchese
1976,157,0,Langley
1976,158,0,Rae
1976,159,0,Olson
1976,160,0,Wetteroth
1976,161,0,Adams
1976,162,0,Snowberger
1976,163,0,Milano
1976,164,0,HRT
1976,165,0,
1976,166,0,Virgin
1976,168,0,Cooper-OSCA
1976,169,0,Cooper-Borgward
1976,171,0,Cooper-Castellotti
1976,173,0,Lotus-Maserati
1976,174,0,De Tomaso-Osca
1976,175,0,De Tomaso-Alfa Romeo
1976,176,0,Lotus-BRM
1976,177,0,Lotus-Borgward
1976,178,0,Cooper-Alfa Romeo
1976,179,0,De Tomaso-Ferrari
1976,181,0,Brabham-BRM
1976,182,0,Brabham-Ford
1976,183,0,Brabham-Climax
1976,184,0,LDS-Climax
1976,185,0,LDS-Alfa Romeo
1976,186,0,Cooper-Ford
1976,187,0,McLaren-Ford
1976,188,0,McLaren-Serenissima
1976,189,0,Eagle-Climax
1976,190,0,Eagle-Weslake
1976,192,0,Cooper-Ferrari
1976,193,0,Cooper-ATS
1976,194,0,McLaren-BRM
1976,195,0,Cooper-BRM
